,Напряжение бортовой сети,Количество топлива,Напряжение аккумуляторной батареи,Оценка риска,Источник риска
6260,12.384299,23.508199,12.2,0.45755758868854063,Неустойчивое напряжение бортовой сети
6270,12.399065,23.464227,12.2,0.45829233150024934,Неустойчивое напряжение бортовой сети
6280,12.120864,23.426267,12.2,0.45906809651714187,Неустойчивое напряжение бортовой сети
6290,12.11765,23.408438,12.2,0.46006711263004796,Неустойчивое напряжение бортовой сети
6300,12.114239,23.39685,12.2,0.4610810361126664,Неустойчивое напряжение бортовой сети
6310,12.110711,23.383606,12.2,0.46205432820920705,Неустойчивое напряжение бортовой сети
6320,12.365135,23.353367,12.2,0.46304882372358713,Неустойчивое напряжение бортовой сети
6330,12.405206,23.316546,12.2,0.46376218550448495,Неустойчивое напряжение бортовой сети
6340,12.105842,23.284615,12.2,0.4644478787833475,Неустойчивое напряжение бортовой сети
6350,12.102236,23.268797,12.2,0.46573487187627427,Неустойчивое напряжение бортовой сети
6360,12.097939,23.257212,12.2,0.466881919263072,Неустойчивое напряжение бортовой сети
6370,12.093328,23.245628,12.2,0.46802205020576315,Неустойчивое напряжение бортовой сети
6380,12.088671,23.234043,12.2,0.4692037700772125,Неустойчивое напряжение бортовой сети
6390,12.084075,23.222459,12.2,0.4704057519799018,Неустойчивое напряжение бортовой сети
6400,12.079408,23.210874,12.2,0.47160204717462917,Неустойчивое напряжение бортовой сети
6410,12.074335,23.19929,12.2,0.4728076062470148,Неустойчивое напряжение бортовой сети
6420,12.068737,23.187706,12.2,0.47407072824831153,Неустойчивое напряжение бортовой сети
6430,12.062717,23.176121,12.2,0.475425235622535,Неустойчивое напряжение бортовой сети
6440,12.056552,23.164537,12.2,0.4768697196262027,Неустойчивое напряжение бортовой сети
6450,12.050447,23.152952,12.2,0.4783658794413118,Неустойчивое напряжение бортовой сети
6460,12.044524,23.135826,12.2,0.47987169097410776,Неустойчивое напряжение бортовой сети
6470,12.329605,23.097459,12.2,0.48141820587480855,Неустойчивое напряжение бортовой сети
6480,12.290657,23.050705,12.2,0.4824199056796904,Неустойчивое напряжение бортовой сети
6490,12.27622,22.998715,12.2,0.4833177620024695,Неустойчивое напряжение бортовой сети
6500,12.299568,22.941007,12.2,0.48423870547337333,Неустойчивое напряжение бортовой сети
6510,12.393367,22.880915,12.2,0.48523552755904087,Неустойчивое напряжение бортовой сети
6520,12.412887,22.832741,12.2,0.4862894078935988,Неустойчивое напряжение бортовой сети
6530,12.39431,22.782751,12.2,0.48723189376365145,Неустойчивое напряжение бортовой сети
6540,12.354719,22.728437,12.2,0.4881549996533336,Неустойчивое напряжение бортовой сети
6550,12.330514,22.676506,12.2,0.4577949105290725,Неустойчивое напряжение бортовой сети
6560,12.346105,22.632479,12.2,0.4472862020202057,Неустойчивое напряжение бортовой сети
6570,12.384828,22.591878,12.2,0.44398032160536177,Неустойчивое напряжение бортовой сети
6580,12.413237,22.553776,12.2,0.4400942455150154,Неустойчивое напряжение бортовой сети
6590,12.037743,22.532942,12.2,0.43492258044868387,Неустойчивое напряжение бортовой сети
6600,12.031672,22.52135,12.2,0.4729146805137022,Неустойчивое напряжение бортовой сети
6610,12.024546,22.509766,12.2,0.48782605622971714,Неустойчивое напряжение бортовой сети
6620,12.01687,22.498181,12.2,0.4943854726008353,Неустойчивое напряжение бортовой сети
6630,12.009091,22.486597,12.2,0.49796527588363004,Неустойчивое напряжение бортовой сети
6640,12.001436,22.47372,12.2,0.5004682537749847,Неустойчивое напряжение бортовой сети
6650,11.993733,22.444415,12.2,0.5022794154919199,Неустойчивое напряжение бортовой сети
6660,12.38966,22.408781,12.2,0.5042917396412723,Неустойчивое напряжение бортовой сети
6670,11.98823,22.37941,12.2,0.5054369854452694,Неустойчивое напряжение бортовой сети
6680,11.979738,22.366986,12.2,0.5069121710741893,Неустойчивое напряжение бортовой сети
6690,11.971049,22.355401,12.2,0.5087026732619255,Неустойчивое напряжение бортовой сети
6700,11.962538,22.343817,12.2,0.51062340927189,Неустойчивое напряжение бортовой сети
6710,11.953604,22.323263,12.2,0.5125656703751225,Неустойчивое напряжение бортовой сети
6720,11.944169,22.293639,12.2,0.5146780273393688,Неустойчивое напряжение бортовой сети
6730,11.933821,22.263841,12.2,0.5170146973516387,Неустойчивое напряжение бортовой сети
6740,11.92252,22.237761,12.2,0.5195497810097105,Неустойчивое напряжение бортовой сети
6750,11.910736,22.213327,12.2,0.5222352844490015,Неустойчивое напряжение бортовой сети
6760,12.342285,22.182441,12.2,0.5250161132105516,Неустойчивое напряжение бортовой сети
6770,12.366231,22.136704,12.2,0.5263786875722414,Неустойчивое напряжение бортовой сети
6780,12.352465,22.084582,12.2,0.5273871018691676,Неустойчивое напряжение бортовой сети
6790,12.313665,22.028377,12.2,0.5283380456667506,Неустойчивое напряжение бортовой сети
6800,12.285503,21.967618,12.2,0.5293151551953745,Неустойчивое напряжение бортовой сети
6810,12.331728,21.904958,12.2,0.530355250830463,Неустойчивое напряжение бортовой сети
6820,12.368935,21.859113,12.2,0.5314520033914623,Неустойчивое напряжение бортовой сети
6830,12.40077,21.817627,12.2,0.5323774361736815,Неустойчивое напряжение бортовой сети
6840,12.397967,21.774709,12.2,0.48453330740221945,Неустойчивое напряжение бортовой сети
6850,12.363103,21.736114,12.2,0.46750256212471086,Неустойчивое напряжение бортовой сети
6860,12.334081,21.695194,12.2,0.4617500775471211,Неустойчивое напряжение бортовой сети
6870,12.331263,21.653575,12.2,0.4601786387891305,Неустойчивое напряжение бортовой сети
6880,12.36309,21.614997,12.2,0.4601570323304643,Неустойчивое напряжение бортовой сети
6890,12.400299,21.577981,12.2,0.45496718972734446,Неустойчивое напряжение бортовой сети
6900,12.408682,21.541572,12.2,0.453563013814797,Неустойчивое напряжение бортовой сети
6910,12.335375,21.494437,12.2,0.45354441852205674,Неустойчивое напряжение бортовой сети
6920,12.296569,21.449875,12.2,0.4541841740298919,Неустойчивое напряжение бортовой сети
6930,12.28279,21.398962,12.2,0.45957276203458614,Неустойчивое напряжение бортовой сети
6940,12.306703,21.343845,12.2,0.46408270747826114,Неустойчивое напряжение бортовой сети
6950,12.346323,21.284174,12.2,0.46648913177874174,Неустойчивое напряжение бортовой сети
6960,12.382683,21.222604,12.2,0.4681859034897663,Неустойчивое напряжение бортовой сети
6970,12.363488,21.170116,12.2,0.46964874181037586,Неустойчивое напряжение бортовой сети
6980,12.32384,21.131816,12.2,0.4708726201326324,Неустойчивое напряжение бортовой сети
6990,12.300201,21.092041,12.2,0.4718327929359727,Неустойчивое напряжение бортовой сети
7000,12.314295,21.053807,12.2,0.4727289597482776,Неустойчивое напряжение бортовой сети
7010,12.337676,21.008895,12.2,0.4735807110104523,Неустойчивое напряжение бортовой сети
7020,12.365588,20.960991,12.2,0.4722779342586077,Неустойчивое напряжение бортовой сети
7030,11.90217,20.920521,12.2,0.47246192993781994,Неустойчивое напряжение бортовой сети
7040,11.882896,20.897874,12.2,0.5229639242009978,Неустойчивое напряжение бортовой сети
7050,11.869327,20.885452,12.2,0.5441752055786861,Неустойчивое напряжение бортовой сети
7060,11.854565,20.868531,12.2,0.5537845663642573,Неустойчивое напряжение бортовой сети
7070,12.30988,20.833443,12.2,0.5593352324054186,Неустойчивое напряжение бортовой сети
7080,12.344582,20.791726,12.2,0.5617838127738475,Неустойчивое напряжение бортовой сети
7090,12.347049,20.742024,12.2,0.5628343394548763,Неустойчивое напряжение бортовой сети
7100,12.315013,20.688457,12.2,0.5637874968759149,Неустойчивое напряжение бортовой сети
7110,12.261539,20.649227,12.2,0.5647572038925004,Неустойчивое напряжение бортовой сети
7120,12.253031,20.611497,12.2,0.5655637276939434,Неустойчивое напряжение бортовой сети
7130,11.942726,20.573539,12.2,0.5663038804214882,Неустойчивое напряжение бортовой сети
7140,11.830962,20.544712,12.2,0.5670225861309834,Неустойчивое напряжение бортовой сети
7150,12.333892,20.513764,12.2,0.5704695880605263,Неустойчивое напряжение бортовой сети
7160,12.345154,20.472269,12.2,0.5720974626420406,Неустойчивое напряжение бортовой сети
7170,12.305564,20.426172,12.2,0.5731819554114816,Неустойчивое напряжение бортовой сети
7180,12.286974,20.379104,12.2,0.5741219731228375,Неустойчивое напряжение бортовой сети
7190,12.306477,20.332961,12.2,0.5750213327739017,Неустойчивое напряжение бортовой сети
7200,12.346142,20.287254,12.2,0.5758774531540657,Неустойчивое напряжение бортовой сети
7210,12.341563,20.246738,12.2,0.5767325467010731,Неустойчивое напряжение бортовой сети
7220,11.806719,20.217021,12.2,0.5775256812381118,Неустойчивое напряжение бортовой сети
7230,11.790054,20.191933,12.2,0.5810442802395004,Неустойчивое напряжение бортовой сети
7240,11.771749,20.167905,12.2,0.5846031603816695,Неустойчивое напряжение бортовой сети
7250,11.752354,20.143124,12.2,0.5883515406323447,Неустойчивое напряжение бортовой сети
7260,11.734077,20.117981,12.2,0.5922994679584463,Неустойчивое напряжение бортовой сети
7270,12.391317,20.077007,12.2,0.5961862886938744,Неустойчивое напряжение бортовой сети
7280,12.387813,20.028657,12.2,0.5980653673818014,Неустойчивое напряжение бортовой сети
7290,12.352617,19.970802,12.2,0.5992981413674808,Неустойчивое напряжение бортовой сети
7300,12.318088,19.92205,12.2,0.6004028791926067,Неустойчивое напряжение бортовой сети
7310,11.722239,19.886014,12.2,0.6013558546957875,Неустойчивое напряжение бортовой сети
7320,11.70363,19.86623,12.2,0.6034828476513912,Неустойчивое напряжение бортовой сети
7330,11.685702,19.85461,12.2,0.6066480485833308,Неустойчивое напряжение бортовой сети
7340,11.667905,19.834882,12.2,0.6100165939470523,Неустойчивое напряжение бортовой сети
7350,11.649115,19.80955,12.2,0.6135308158474815,Неустойчивое напряжение бортовой сети
7360,11.625193,19.789853,12.2,0.6172705549697977,Неустойчивое напряжение бортовой сети
7370,11.598695,19.778259,12.2,0.6216042556264039,Неустойчивое напряжение бортовой сети
7380,11.57121,19.766674,12.2,0.6263492796776156,Неустойчивое напряжение бортовой сети
7390,11.543847,19.755021,12.2,0.6313508229002062,Неустойчивое напряжение бортовой сети
7400,11.51659,19.727138,12.2,0.6364239578771645,Неустойчивое напряжение бортовой сети
7410,12.3567,19.690862,12.2,0.6416731964052023,Неустойчивое напряжение бортовой сети
7420,12.317019,19.647916,12.2,0.6439691035567594,Неустойчивое напряжение бортовой сети
7430,12.293944,19.595884,12.2,0.6452486866074889,Неустойчивое напряжение бортовой сети
7440,12.308695,19.54002,12.2,0.6462513054603686,Неустойчивое напряжение бортовой сети
7450,12.347708,19.489787,12.2,0.647194198670301,Неустойчивое напряжение бортовой сети
7460,11.525727,19.454074,12.2,0.6480551840927258,Неустойчивое напряжение бортовой сети
7470,11.483484,19.424622,12.2,0.6487518135905463,Неустойчивое напряжение бортовой сети
7480,12.292054,19.390833,12.2,0.6530300893441567,Неустойчивое напряжение бортовой сети
7490,12.260862,19.343703,12.2,0.6549575231985671,Неустойчивое напряжение бортовой сети
7500,12.264716,19.290798,12.2,0.6561617432419408,Неустойчивое напряжение бортовой сети
7510,12.390533,19.243904,12.2,0.657162531660429,Неустойчивое напряжение бортовой сети
7520,11.449222,19.213611,12.2,0.6580267609007552,Неустойчивое напряжение бортовой сети
7530,11.423061,19.190488,12.2,0.6624349722772116,Неустойчивое напряжение бортовой сети
7540,12.394211,19.154825,12.2,0.6671857380955278,Неустойчивое напряжение бортовой сети
7550,12.357384,19.107803,12.2,0.6693000807328596,Неустойчивое напряжение бортовой сети
7560,12.321417,19.061177,12.2,0.6705627940909995,Неустойчивое напряжение бортовой сети
7570,12.350301,19.017388,12.2,0.6715093598492087,Неустойчивое напряжение бортовой сети
7580,11.394784,18.984762,12.2,0.6722864680271871,Неустойчивое напряжение бортовой сети
7590,12.401649,18.93841,12.2,0.6759805862814685,Неустойчивое напряжение бортовой сети
7600,12.376902,18.887298,12.2,0.6778154491011954,Неустойчивое напряжение бортовой сети
7610,12.306275,18.835672,12.2,0.6790156321991163,Неустойчивое напряжение бортовой сети
7620,12.288307,18.796138,12.2,0.6799887223793782,Неустойчивое напряжение бортовой сети
7630,12.30842,18.749313,12.2,0.6807538568678138,Неустойчивое напряжение бортовой сети
7640,12.34812,18.688885,12.2,0.6814989203373008,Неустойчивое напряжение бортовой сети
7650,12.370907,18.647377,12.2,0.68239917963632,Неустойчивое напряжение бортовой сети
7660,11.39259,18.611205,12.2,0.6831599385489298,Неустойчивое напряжение бортовой сети
7670,12.281097,18.569428,12.2,0.6840495768776513,Неустойчивое напряжение бортовой сети
7680,12.253945,18.531076,12.2,0.6848108507754409,Неустойчивое напряжение бортовой сети
7690,12.263683,18.491266,12.2,0.6854891808777441,Неустойчивое напряжение бортовой сети
7700,12.301357,18.443945,12.2,0.6861519296584215,Неустойчивое напряжение бортовой сети
7710,12.382602,18.393345,12.2,0.6868898435287469,Неустойчивое напряжение бортовой сети
7720,12.378401,18.346305,12.2,0.6876895882651178,Неустойчивое напряжение бортовой сети
7730,12.342884,18.309005,12.2,0.6884767008723534,Неустойчивое напряжение бортовой сети
7740,11.378371,18.27591,12.2,0.6891573294961568,Неустойчивое напряжение бортовой сети
7750,12.307295,18.237107,12.2,0.6912552138777897,Неустойчивое напряжение бортовой сети
7760,12.300071,18.19695,12.2,0.6924315705735029,Неустойчивое напряжение бортовой сети
7770,12.336762,18.161077,12.2,0.6932835298582101,Неустойчивое напряжение бортовой сети
7780,11.339114,18.131455,12.2,0.6939718152409347,Неустойчивое напряжение бортовой сети
7790,11.303881,18.112945,12.2,0.6986421530098503,Неустойчивое напряжение бортовой сети
7800,11.265137,18.101317,12.2,0.7042144460321781,Неустойчивое напряжение бортовой сети
7810,11.227265,18.089519,12.2,0.71041020105308,Неустойчивое напряжение бортовой сети
7820,11.188944,18.064717,12.2,0.7167331540912054,Неустойчивое напряжение бортовой сети
7830,11.15133,18.036006,12.2,0.7232618644035713,Неустойчивое напряжение бортовой сети
7840,12.42826,17.994225,12.2,0.7297854773205719,Неустойчивое напряжение бортовой сети
7850,12.407845,17.947897,12.2,0.7325544037483652,Неустойчивое напряжение бортовой сети
7860,12.30621,17.902617,12.2,0.7339838014014983,Неустойчивое напряжение бортовой сети
7870,12.283707,17.856306,12.2,0.7349118721910588,Неустойчивое напряжение бортовой сети
7880,12.299108,17.811918,12.2,0.7356649135758516,Неустойчивое напряжение бортовой сети
7890,12.338249,17.768407,12.2,0.7363363479179703,Неустойчивое напряжение бортовой сети
7900,12.365057,17.72886,12.2,0.7369952975275738,Неустойчивое напряжение бортовой сети
7910,11.112332,17.699742,12.2,0.7376121400580247,Неустойчивое напряжение бортовой сети
7920,11.072837,17.685663,12.2,0.7420577687690837,Неустойчивое напряжение бортовой сети
7930,11.02928,17.671971,12.2,0.7478045716312693,Неустойчивое напряжение бортовой сети
7940,10.982996,17.642777,12.2,0.7544209013937682,Неустойчивое напряжение бортовой сети
7950,12.395067,17.608331,12.2,0.7617496940747372,Неустойчивое напряжение бортовой сети
7960,10.934478,17.580135,12.2,0.7647441328597484,Неустойчивое напряжение бортовой сети
7970,10.883483,17.568013,12.2,0.7708967061970609,Неустойчивое напряжение бортовой сети
7980,10.829007,17.556429,12.2,0.7782993675723653,Неустойчивое напряжение бортовой сети
7990,10.769022,17.541651,12.2,0.7864801687574079,Неустойчивое напряжение бортовой сети
8000,12.262697,17.50353,12.2,0.7954913410778347,Неустойчивое напряжение бортовой сети
8010,12.330153,17.454777,12.2,0.7990979992807654,Неустойчивое напряжение бортовой сети
8020,12.368543,17.399731,12.2,0.8007666260388567,Неустойчивое напряжение бортовой сети
8030,12.38066,17.359013,12.2,0.8017708842582942,Неустойчивое напряжение бортовой сети
8040,12.355367,17.315602,12.2,0.802418280446268,Неустойчивое напряжение бортовой сети
8050,12.303437,17.276499,12.2,0.8029520025537148,Неустойчивое напряжение бортовой сети
8060,10.730925,17.240039,12.2,0.8034495540057653,Неустойчивое напряжение бортовой сети
8070,10.670369,17.215095,12.2,0.8076052377281004,Неустойчивое напряжение бортовой сети
8080,10.610851,17.199237,12.2,0.8151680353244597,Неустойчивое напряжение бортовой сети
8090,10.552367,17.187652,12.2,0.8237906067474012,Неустойчивое напряжение бортовой сети
8100,10.492962,17.176766,12.2,0.8326505351943945,Неустойчивое напряжение бортовой сети
8110,10.429859,17.17655,12.2,0.8416601246791351,Неустойчивое напряжение бортовой сети
8120,10.359314,17.17655,12.2,0.8509654934134029,Неустойчивое напряжение бортовой сети
8130,10.28494,17.17655,12.2,0.8610543388081503,Неустойчивое напряжение бортовой сети
8140,10.210713,17.17655,12.2,0.8717747085803633,Неустойчивое напряжение бортовой сети
8150,10.138239,17.17655,12.2,0.8826924027806501,Неустойчивое напряжение бортовой сети
8160,10.074458,17.17655,12.2,0.89349574863215,Неустойчивое напряжение бортовой сети
8170,10.00729,17.17655,12.2,0.9034197424372181,Неустойчивое напряжение бортовой сети
8180,9.9328259,17.17655,12.2,0.913316973731457,Неустойчивое напряжение бортовой сети
8190,9.8531816,17.17655,12.2,0.9238657386518376,Неустойчивое напряжение бортовой сети
8200,9.7733153,17.17655,12.2,0.9351157539854278,Неустойчивое напряжение бортовой сети
8210,9.6853561,17.17655,12.2,0.9466226873500012,Неустойчивое напряжение бортовой сети
8220,12.360744,17.17637,12.2,0.9589549290307614,Неустойчивое напряжение бортовой сети
8230,12.388844,17.174981,12.2,0.963449791243751,Неустойчивое напряжение бортовой сети
8240,12.350549,17.173592,12.2,0.9650601678429204,Неустойчивое напряжение бортовой сети
8250,12.338767,17.172204,12.2,0.9656062950320626,Неустойчивое напряжение бортовой сети
8260,12.387575,17.170815,12.2,0.9657609204182174,Неустойчивое напряжение бортовой сети
8270,12.426982,17.169426,12.2,0.9657666361315549,Неустойчивое напряжение бортовой сети
8280,12.444001,17.168037,12.2,0.965772407105678,Неустойчивое напряжение бортовой сети
8290,12.422985,17.166648,12.2,0.9657782017341696,Неустойчивое напряжение бортовой сети
8300,12.383257,17.165259,12.2,0.7051320763171605,Заканчивается топливо
8310,12.410704,17.16387,12.2,0.6092685761748384,Заканчивается топливо
8320,12.426754,17.162481,12.2,0.5740252860274802,Заканчивается топливо
8330,12.466009,17.161092,12.2,0.5610829245108024,Заканчивается топливо
8340,12.492382,17.159704,12.2,0.5516224379686309,Заканчивается топливо
8350,12.481625,17.158315,12.2,0.5499216569828121,Заканчивается топливо
8360,12.383074,17.156926,12.2,0.5493191588966851,Заканчивается топливо
8370,12.352768,17.155537,12.2,0.5491401201971375,Заканчивается топливо
8380,12.35802,17.154148,12.2,0.5523146532070838,Заканчивается топливо
8390,12.393997,17.152759,12.2,0.553537199133017,Заканчивается топливо
8400,12.427623,17.15137,12.2,0.5540098637354115,Заканчивается топливо
8410,12.407646,17.149981,12.2,0.5542066618033534,Заканчивается топливо
8420,12.374407,17.148592,12.2,0.5543018078191095,Заканчивается топливо
8430,12.338131,17.147204,12.2,0.5543380112211114,Заканчивается топливо
8440,12.332169,17.145815,12.2,0.5559246685793364,Заканчивается топливо
8450,12.362003,17.144426,12.2,0.557162177484102,Заканчивается топливо
8460,12.420267,17.143037,12.2,0.5576400997641122,Заканчивается топливо
8470,12.431714,17.141648,12.2,0.5578386558387356,Заканчивается топливо
8480,12.405882,17.140259,12.2,0.5579344384633594,Заканчивается топливо
8490,12.366523,17.13887,12.2,0.5579818953512292,Заканчивается топливо
8500,12.349822,17.137481,12.2,0.5580178748929993,Заканчивается топливо
8510,12.38517,17.136092,12.2,0.5580538843870079,Заканчивается топливо
8520,12.424903,17.134704,12.2,0.5580898338398596,Заканчивается топливо
8530,12.446523,17.133315,12.2,0.556257887558857,Заканчивается топливо
8540,12.430155,17.131926,12.2,0.5556068249919455,Заканчивается топливо
8550,12.390847,17.130537,12.2,0.5553901841834898,Заканчивается топливо
8560,12.386348,17.129148,12.2,0.5553334281434937,Заканчивается топливо
8570,12.397444,17.127759,12.2,0.5553353850618045,Заканчивается топливо
8580,12.435542,17.12637,12.2,0.5553715968352111,Заканчивается топливо
8590,12.465616,17.124981,12.2,0.5516619787023503,Заканчивается топливо
8600,12.460015,17.123592,12.2,0.5501955142993279,Заканчивается топливо
8610,12.379812,17.122204,12.2,0.5496792459669524,Заканчивается топливо
8620,12.346372,17.120815,12.2,0.5502057794590622,Заканчивается топливо
8630,12.346365,17.119426,12.2,0.5539639514337446,Заканчивается топливо
8640,12.379794,17.118037,12.2,0.5553953443991619,Заканчивается топливо
8650,12.415925,17.116648,12.2,0.5559456256417469,Заканчивается топливо
8660,12.472136,17.115259,12.2,0.5561709214702433,Заканчивается топливо
8670,12.442075,17.11387,12.2,0.5562719904340759,Заканчивается топливо
8680,12.403973,17.112481,12.2,0.5563081687495961,Заканчивается топливо
8690,12.392865,17.111092,12.2,0.5563443680984441,Заканчивается топливо
8700,12.418963,17.109704,9.6081171,0.5563805446481259,Заканчивается топливо
8710,12.489568,17.108315,9.6339068,0.8387043373338137,Падает напряжение аккумуляторной батареи
8720,12.50595,17.106926,9.6594399,0.9425653013374548,Падает напряжение аккумуляторной батареи
8730,12.484341,17.105537,9.6847188,0.9807734596581901,Падает напряжение аккумуляторной батареи
8740,12.44461,17.104148,9.7097463,0.9948293002787288,Падает напряжение аккумуляторной батареи
8750,12.423285,17.102759,9.7345248,1.0,Падает напряжение аккумуляторной батареи
8760,12.400121,17.10137,9.7590566,1.0,Падает напряжение аккумуляторной батареи
8770,12.439476,17.099981,9.7833444,1.0,Падает напряжение аккумуляторной батареи
8780,12.465318,17.098592,9.8073906,1.0,Падает напряжение аккумуляторной батареи
8790,12.453886,17.097204,9.8311974,0.9973200646134434,Падает напряжение аккумуляторной батареи
8800,12.41569,17.095815,9.8547674,0.9936784922014125,Падает напряжение аккумуляторной батареи
8810,12.381096,17.094426,9.8781029,0.9897072461930594,Падает напряжение аккумуляторной батареи
8820,12.387044,17.093037,9.9012061,0.9857069184842149,Падает напряжение аккумуляторной батареи
8830,12.423314,17.091648,9.9240795,0.9816679493093512,Падает напряжение аккумуляторной батареи
8840,12.45656,17.090259,9.9467253,0.9776561739242294,Падает напряжение аккумуляторной батареи
8850,12.456215,17.08887,9.9691457,0.9736773720709648,Падает напряжение аккумуляторной батареи
8860,12.465729,17.087481,9.9913431,0.9697334557168368,Падает напряжение аккумуляторной батареи
8870,12.429749,17.086092,10.01332,0.9658245207755902,Падает напряжение аккумуляторной батареи
8880,12.424483,17.084704,10.035077,0.9619511859531913,Падает напряжение аккумуляторной батареи
8890,12.454776,17.083315,10.056619,0.9581131366665954,Падает напряжение аккумуляторной батареи
8900,12.492777,17.081926,10.077946,0.9542480366008568,Падает напряжение аккумуляторной батареи
8910,12.497453,17.080537,10.099061,0.9500434773630173,Падает напряжение аккумуляторной батареи
8920,12.471091,17.079148,10.119965,0.9461004125744418,Падает напряжение аккумуляторной батареи
8930,12.431833,17.077759,10.140662,0.9422884627429593,Падает напряжение аккумуляторной батареи
8940,12.415774,17.07637,10.161153,0.9385463052357121,Падает напряжение аккумуляторной батареи
8950,12.437677,17.074981,10.18144,0.9349778457873369,Падает напряжение аккумуляторной батареи
8960,12.485959,17.073592,10.201525,0.9313776253624989,Падает напряжение аккумуляторной батареи
8970,12.506987,17.072204,10.22141,0.927784068603296,Падает напряжение аккумуляторной батареи
8980,12.48998,17.070815,10.241097,0.9242137337515456,Падает напряжение аккумуляторной батареи
8990,12.450576,17.069426,10.260588,0.9206725273765402,Падает напряжение аккумуляторной батареи
9000,12.425002,17.068037,10.279886,0.9171617179603644,Падает напряжение аккумуляторной батареи
9010,12.435714,17.066648,10.298991,0.9136830222572183,Падает напряжение аккумуляторной батареи
9020,12.474006,17.065259,10.317907,0.9102362646047759,Падает напряжение аккумуляторной батареи
9030,12.503615,17.06387,10.336634,0.9066305107722792,Падает напряжение аккумуляторной батареи
9040,12.497319,17.062481,10.355175,0.9031698321375294,Падает напряжение аккумуляторной батареи
9050,12.460907,17.061092,10.373531,0.8997821793725934,Падает напряжение аккумуляторной батареи
9060,12.395851,17.059704,10.391705,0.8964408615826798,Падает напряжение аккумуляторной батареи
9070,12.396545,17.058315,10.409698,0.8938235801656873,Падает напряжение аккумуляторной батареи
9080,12.43035,17.056926,10.427511,0.8908262467839203,Падает напряжение аккумуляторной батареи
9090,12.466182,17.055537,10.445148,0.8877067315947541,Падает напряжение аккумуляторной батареи
9100,12.471099,17.054148,10.462609,0.8845607939711566,Падает напряжение аккумуляторной батареи
9110,12.384474,17.052759,10.479896,0.8814237240295145,Падает напряжение аккумуляторной батареи
9120,12.346574,17.05137,10.497012,0.8786120371176502,Падает напряжение аккумуляторной батареи
9130,12.336142,17.049981,10.513957,0.8766955890434804,Падает напряжение аккумуляторной батареи
9140,12.362767,17.048592,10.530733,0.8743957416655229,Падает напряжение аккумуляторной батареи
9150,12.401968,17.047204,10.547343,0.8716824859307546,Падает напряжение аккумуляторной батареи
9160,12.503237,17.045815,10.563787,0.8688346116043912,Падает напряжение аккумуляторной батареи
9170,12.481047,17.044426,10.580067,0.8659522347114782,Падает напряжение аккумуляторной батареи
9180,12.441324,17.043037,10.596186,0.8630691844782741,Падает напряжение аккумуляторной батареи
9190,12.420596,17.041648,10.612144,0.8602077379770942,Падает напряжение аккумуляторной батареи
9200,12.43792,17.040259,10.627944,0.857372901629618,Падает напряжение аккумуляторной батареи
9210,12.425252,17.03887,10.643586,0.8545645312167343,Падает напряжение аккумуляторной батареи
9220,12.450552,17.037481,10.659072,0.8508842986485448,Падает напряжение аккумуляторной батареи
9230,12.438448,17.036092,10.674405,0.8464330356339198,Падает напряжение аккумуляторной батареи
9240,12.400064,17.034704,10.689585,0.8423852175601898,Падает напряжение аккумуляторной батареи
9250,12.370691,17.033315,10.704614,0.8398751021163795,Падает напряжение аккумуляторной батареи
9260,12.439907,17.031926,10.719493,0.8382925349666193,Падает напряжение аккумуляторной батареи
9270,12.476463,17.030537,10.734224,0.8360265191652823,Падает напряжение аккумуляторной батареи
9280,12.509319,17.029148,10.748809,0.8335279908366411,Падает напряжение аккумуляторной батареи
9290,12.50827,17.027759,10.763249,0.8309551396596189,Падает напряжение аккумуляторной батареи
9300,12.474283,17.02637,10.777545,0.8283612805070424,Падает напряжение аккумуляторной батареи
9310,12.382732,17.024981,10.791698,0.8257726729728814,Падает напряжение аккумуляторной батареи
9320,12.37816,17.023592,10.805711,0.8232083459041387,Падает напряжение аккумуляторной батареи
9330,12.408904,17.022204,10.819584,0.8206680739867251,Падает напряжение аккумуляторной батареи
9340,12.446693,17.020815,10.83332,0.817845467481652,Падает напряжение аккумуляторной батареи
9350,12.456785,17.019426,10.846918,0.8152358260390158,Падает напряжение аккумуляторной батареи
9360,12.495686,17.018037,10.860382,0.81271929182958,Падает напряжение аккумуляторной батареи
9370,12.456548,17.016648,10.873711,0.8102516268587803,Падает напряжение аккумуляторной батареи
9380,12.441134,17.015259,10.886908,0.8078164926309938,Падает напряжение аккумуляторной батареи
9390,12.463621,17.01387,10.899974,0.8054098686219139,Падает напряжение аккумуляторной батареи
9400,12.413548,17.011742,10.912909,0.8030258642697413,Падает напряжение аккумуляторной батареи
9410,12.399019,16.998973,10.925716,0.7992884742875659,Падает напряжение аккумуляторной батареи
9420,12.381377,16.985788,10.938395,0.7969593578575651,Падает напряжение аккумуляторной батареи
9430,12.341889,16.967782,10.950948,0.7955339230056595,Падает напряжение аккумуляторной батареи
9440,12.316857,16.954807,10.963377,0.7955233133223926,Падает напряжение аккумуляторной батареи
9450,12.329296,16.941834,10.975681,0.7953721437724497,Падает напряжение аккумуляторной батареи
9460,12.390222,16.924941,10.987863,0.7940330104843547,Падает напряжение аккумуляторной батареи
9470,12.419359,16.882787,10.999924,0.792288765121639,Падает напряжение аккумуляторной батареи
9480,12.41237,16.829047,11.011865,0.7906021654284838,Падает напряжение аккумуляторной батареи
